adm4,local_datetime,subdistrict_name,t,hu,ws,wd,tcc,visibility,weather_desc_en,rain_level,sea_level,tide_height,flood
31.73.04.1002,2024-01-02 12:00:00,kali anyar,29.33,98.29,15.64,N,86.5,3.74,Thunderstorm,4.0,1.92,0.12,1.0
31.73.04.1003,2024-01-02 12:00:00,duri utara,29.33,98.29,15.64,N,86.5,3.74,Thunderstorm,4.0,1.92,0.12,1.0
31.73.04.1004,2024-01-02 12:00:00,tanah sereal,29.33,98.29,15.64,N,86.5,3.74,Thunderstorm,4.0,1.92,0.12,1.0
31.73.04.1005,2024-01-02 12:00:00,krendang,29.33,98.29,15.64,N,86.5,3.74,Thunderstorm,4.0,1.92,0.12,1.0
31.73.04.1006,2024-01-02 12:00:00,jembatan besi,29.33,98.29,15.64,N,86.5,3.74,Thunderstorm,4.0,1.92,0.12,1.0
31.73.04.1007,2024-01-02 12:00:00,angke,29.33,98.29,15.64,N,86.5,3.74,Thunderstorm,4.0,1.92,0.12,1.0
31.73.04.1008,2024-01-02 12:00:00,jembatan lima,29.33,98.29,15.64,N,86.5,3.74,Thunderstorm,4.0,1.92,0.12,1.0
31.73.04.1009,2024-01-02 12:00:00,pekojan,29.33,98.29,15.64,N,86.5,3.74,Thunderstorm,4.0,1.92,0.12,1.0
31.73.04.1010,2024-01-02 12:00:00,roa malaka,29.33,98.29,15.64,N,86.5,3.74,Thunderstorm,4.0,1.92,0.12,1.0
31.73.04.1011,2024-01-02 12:00:00,duri selatan,29.33,98.29,15.64,N,86.5,3.74,Thunderstorm,4.0,1.92,0.12,1.0
31.73.05.1001,2024-01-02 13:00:00,kebon jeruk,97.1700603748167,299.1405449585065,84.5365787519847,N,59.24122972462091,45.032377196825415,Light Rain,4.907881360607027,4.93819460572513,5.687010269356677,4.355408584467622
31.73.05.1002,2024-01-02 13:00:00,sukabumi utara,24.52,71.62,29.28,N,27.66,9.85,Light Rain,1.0,1.06,2.53,1.0
31.73.05.1003,2024-01-02 13:00:00,sukabumi selatan,24.52,71.62,29.28,N,27.66,9.85,Light Rain,1.0,1.06,2.53,1.0
31.73.05.1004,2024-01-02 13:00:00,kelapa dua,24.52,71.62,29.28,N,27.66,9.85,Light Rain,1.0,1.06,2.53,1.0
31.73.05.1005,2024-01-02 13:00:00,duri kepa,24.52,71.62,29.28,N,27.66,9.85,Light Rain,1.0,1.06,2.53,1.0
31.73.05.1006,2024-01-02 13:00:00,kedoya utara,24.52,71.62,29.28,N,27.66,9.85,Light Rain,1.0,1.06,2.53,1.0
31.73.05.1007,2024-01-02 13:00:00,kedoya selatan,24.52,71.62,29.28,N,27.66,9.85,Light Rain,1.0,1.06,2.53,1.0
31.73.08.1001,2024-01-02 14:00:00,kembangan utara,27.37,65.59,3.77,NW,21.3,6.78,Thunderstorm,4.0,0.26,0.19,1.0
31.73.08.1002,2024-01-02 14:00:00,meruya utara,27.37,65.59,3.77,NW,21.3,6.78,Thunderstorm,4.0,0.26,0.19,1.0
31.73.08.1003,2024-01-02 14:00:00,meruya selatan,27.37,65.59,3.77,NW,21.3,6.78,Thunderstorm,4.0,0.26,0.19,1.0
31.73.08.1004,2024-01-02 14:00:00,srengseng,71.07447109529693,142.25491356949257,7.730955601892057,NW,58.25005135073131,29.808688805322948,Thunderstorm,8.675732056148327,1.2879484027679229,0.754822444752648,4.600462641789709
31.73.08.1005,2024-01-02 14:00:00,joglo,27.37,65.59,3.77,NW,21.3,6.78,Thunderstorm,4.0,0.26,0.19,1.0
31.73.08.1006,2024-01-02 14:00:00,kembangan selatan,27.37,65.59,3.77,NW,21.3,6.78,Thunderstorm,4.0,0.26,0.19,1.0
31.73.08.1001,2024-01-02 15:00:00,kembangan utara,25.34,75.31,0.51,NE,96.71,7.46,Light Rain,1.0,1.28,2.83,0.0
31.73.08.1002,2024-01-02 15:00:00,meruya utara,25.34,75.31,0.51,NE,96.71,7.46,Light Rain,1.0,1.28,2.83,0.0
31.73.08.1003,2024-01-02 15:00:00,meruya selatan,25.34,75.31,0.51,NE,96.71,7.46,Light Rain,1.0,1.28,2.83,0.0
31.73.08.1004,2024-01-02 15:00:00,srengseng,25.34,75.31,0.51,NE,96.71,7.46,Light Rain,1.0,1.28,2.83,0.0
31.73.08.1005,2024-01-02 15:00:00,joglo,25.34,75.31,0.51,NE,96.71,7.46,Light Rain,1.0,1.28,2.83,0.0
31.73.08.1006,2024-01-02 15:00:00,kembangan selatan,25.34,75.31,0.51,NE,96.71,7.46,Light Rain,1.0,1.28,2.83,0.0
31.73.01.1001,2024-01-02 16:00:00,cengkareng barat,24.63,71.98,23.1,S,19.72,9.79,Cloudy,0.0,0.75,2.69,0.0
31.73.01.1002,2024-01-02 16:00:00,duri kosambi,24.63,71.98,23.1,S,19.72,9.79,Cloudy,0.0,0.75,2.69,0.0
31.73.01.1003,2024-01-02 16:00:00,rawa buaya,24.63,71.98,23.1,S,19.72,9.79,Cloudy,0.0,0.75,2.69,0.0
31.73.01.1004,2024-01-02 16:00:00,kedaung kali angke,24.63,71.98,23.1,S,19.72,9.79,Cloudy,0.0,0.75,2.69,0.0
31.73.01.1005,2024-01-02 16:00:00,kapuk,24.63,71.98,23.1,S,19.72,9.79,Cloudy,0.0,0.75,2.69,0.0
31.73.01.1006,2024-01-02 16:00:00,cengkareng timur,24.63,71.98,23.1,S,19.72,9.79,Cloudy,0.0,0.75,2.69,0.0
31.73.05.1001,2024-01-02 17:00:00,kebon jeruk,33.9,55.28,24.21,S,53.06,4.39,Heavy Rain,3.0,1.73,1.65,0.0
31.73.05.1002,2024-01-02 17:00:00,sukabumi utara,33.9,55.28,24.21,S,53.06,4.39,Heavy Rain,3.0,1.73,1.65,0.0
31.73.05.1003,2024-01-02 17:00:00,sukabumi selatan,33.9,55.28,24.21,S,53.06,4.39,Heavy Rain,3.0,1.73,1.65,0.0
31.73.05.1004,2024-01-02 17:00:00,kelapa dua,33.9,55.28,24.21,S,53.06,4.39,Heavy Rain,3.0,1.73,1.65,0.0
31.73.05.1005,2024-01-02 17:00:00,duri kepa,33.9,55.28,24.21,S,53.06,4.39,Heavy Rain,3.0,1.73,1.65,0.0
31.73.05.1006,2024-01-02 17:00:00,kedoya utara,33.9,55.28,24.21,S,53.06,4.39,Heavy Rain,3.0,1.73,1.65,0.0
31.73.05.1007,2024-01-02 17:00:00,kedoya selatan,33.9,55.28,24.21,S,53.06,4.39,Heavy Rain,3.0,1.73,1.65,0.0
31.73.05.1001,2024-01-02 19:00:00,kebon jeruk,32.1,60.8,7.97,NW,58.72,4.91,Cloudy,0.0,0.47,2.0,0.0
31.73.05.1002,2024-01-02 19:00:00,sukabumi utara,32.1,60.8,7.97,NW,58.72,4.91,Cloudy,0.0,0.47,2.0,0.0
31.73.05.1003,2024-01-02 19:00:00,sukabumi selatan,32.1,60.8,7.97,NW,58.72,4.91,Cloudy,0.0,0.47,2.0,0.0
31.73.05.1004,2024-01-02 19:00:00,kelapa dua,32.1,60.8,7.97,NW,58.72,4.91,Cloudy,0.0,0.47,2.0,0.0
31.73.05.1005,2024-01-02 19:00:00,duri kepa,32.1,60.8,7.97,NW,58.72,4.91,Cloudy,0.0,0.47,2.0,0.0
31.73.05.1006,2024-01-02 19:00:00,kedoya utara,32.1,60.8,7.97,NW,58.72,4.91,Cloudy,0.0,0.47,2.0,0.0
31.73.05.1007,2024-01-02 19:00:00,kedoya selatan,32.1,60.8,7.97,NW,58.72,4.91,Cloudy,0.0,0.47,2.0,0.0
31.73.01.1001,2024-01-02 21:00:00,cengkareng barat,30.82,82.51,8.8,NW,15.13,2.63,Thunderstorm,4.0,1.56,1.98,1.0
31.73.01.1002,2024-01-02 21:00:00,duri kosambi,30.82,82.51,8.8,NW,15.13,2.63,Thunderstorm,4.0,1.56,1.98,1.0
31.73.01.1003,2024-01-02 21:00:00,rawa buaya,30.82,82.51,8.8,NW,15.13,2.63,Thunderstorm,4.0,1.56,1.98,1.0
31.73.01.1004,2024-01-02 21:00:00,kedaung kali angke,30.82,82.51,8.8,NW,15.13,2.63,Thunderstorm,4.0,1.56,1.98,1.0
31.73.01.1005,2024-01-02 21:00:00,kapuk,30.82,82.51,8.8,NW,15.13,2.63,Thunderstorm,4.0,1.56,1.98,1.0
31.73.01.1006,2024-01-02 21:00:00,cengkareng timur,30.82,82.51,8.8,NW,15.13,2.63,Thunderstorm,4.0,1.56,1.98,1.0
31.73.08.1001,2024-01-02 23:00:00,kembangan utara,29.96,53.07,15.54,SW,62.7,2.97,Clear,0.0,1.56,0.26,0.0
31.73.08.1002,2024-01-02 23:00:00,meruya utara,29.96,53.07,15.54,SW,62.7,2.97,Clear,0.0,1.56,0.26,0.0
31.73.08.1003,2024-01-02 23:00:00,meruya selatan,29.96,53.07,15.54,SW,62.7,2.97,Clear,0.0,1.56,0.26,0.0
31.73.08.1004,2024-01-02 23:00:00,srengseng,29.96,53.07,15.54,SW,62.7,2.97,Clear,0.0,1.56,0.26,0.0
31.73.08.1005,2024-01-02 23:00:00,joglo,29.96,53.07,15.54,SW,62.7,2.97,Clear,0.0,1.56,0.26,0.0
31.73.08.1006,2024-01-02 23:00:00,kembangan selatan,29.96,53.07,15.54,SW,62.7,2.97,Clear,0.0,1.56,0.26,0.0
31.73.01.1001,2024-01-03 00:00:00,cengkareng barat,28.72,89.04,10.44,NE,58.99,3.94,Cloudy,0.0,0.49,1.43,0.0
31.73.01.1002,2024-01-03 00:00:00,duri kosambi,28.72,89.04,10.44,NE,58.99,3.94,Cloudy,0.0,0.49,1.43,0.0
31.73.01.1003,2024-01-03 00:00:00,rawa buaya,28.72,89.04,10.44,NE,58.99,3.94,Cloudy,0.0,0.49,1.43,0.0
31.73.01.1004,2024-01-03 00:00:00,kedaung kali angke,28.72,89.04,10.44,NE,58.99,3.94,Cloudy,0.0,0.49,1.43,0.0
31.73.01.1005,2024-01-03 00:00:00,kapuk,28.72,89.04,10.44,NE,58.99,3.94,Cloudy,0.0,0.49,1.43,0.0
31.73.01.1006,2024-01-03 00:00:00,cengkareng timur,28.72,89.04,10.44,NE,58.99,3.94,Cloudy,0.0,0.49,1.43,0.0
31.73.08.1001,2024-01-03 01:00:00,kembangan utara,28.12,72.99,11.15,SW,31.04,7.81,Rain,2.0,0.71,1.69,0.0
31.73.08.1002,2024-01-03 01:00:00,meruya utara,28.12,72.99,11.15,SW,31.04,7.81,Rain,2.0,0.71,1.69,0.0
31.73.08.1003,2024-01-03 01:00:00,meruya selatan,28.12,72.99,11.15,SW,31.04,7.81,Rain,2.0,0.71,1.69,0.0
31.73.08.1004,2024-01-03 01:00:00,srengseng,28.12,72.99,11.15,SW,31.04,7.81,Rain,2.0,0.71,1.69,0.0
31.73.08.1005,2024-01-03 01:00:00,joglo,28.12,72.99,11.15,SW,31.04,7.81,Rain,2.0,0.71,1.69,0.0
31.73.08.1006,2024-01-03 01:00:00,kembangan selatan,28.12,72.99,11.15,SW,31.04,7.81,Rain,2.0,0.71,1.69,0.0
31.73.04.1001,2024-01-03 02:00:00,tambora,27.49,52.91,0.04,S,67.4,4.54,Rain,2.0,0.98,2.67,0.0
31.73.04.1002,2024-01-03 02:00:00,kali anyar,27.49,52.91,0.04,S,67.4,4.54,Rain,2.0,0.98,2.67,0.0
31.73.04.1003,2024-01-03 02:00:00,duri utara,27.49,52.91,0.04,S,67.4,4.54,Rain,2.0,0.98,2.67,0.0
31.73.04.1004,2024-01-03 02:00:00,tanah sereal,27.49,52.91,0.04,S,67.4,4.54,Rain,2.0,0.98,2.67,0.0
31.73.04.1005,2024-01-03 02:00:00,krendang,27.49,52.91,0.04,S,67.4,4.54,Rain,2.0,0.98,2.67,0.0
31.73.04.1006,2024-01-03 02:00:00,jembatan besi,27.49,52.91,0.04,S,67.4,4.54,Rain,2.0,0.98,2.67,0.0
31.73.04.1007,2024-01-03 02:00:00,angke,27.49,52.91,0.04,S,67.4,4.54,Rain,2.0,0.98,2.67,0.0
31.73.04.1008,2024-01-03 02:00:00,jembatan lima,27.49,52.91,0.04,S,67.4,4.54,Rain,2.0,0.98,2.67,0.0
31.73.04.1009,2024-01-03 02:00:00,pekojan,27.49,52.91,0.04,S,67.4,4.54,Rain,2.0,0.98,2.67,0.0
31.73.04.1010,2024-01-03 02:00:00,roa malaka,27.49,52.91,0.04,S,67.4,4.54,Rain,2.0,0.98,2.67,0.0
31.73.04.1011,2024-01-03 02:00:00,duri selatan,27.49,52.91,0.04,S,67.4,4.54,Rain,2.0,0.98,2.67,0.0
31.73.01.1001,2024-01-03 05:00:00,cengkareng barat,33.65,84.75,29.23,E,54.83,7.68,Rain,2.0,0.49,0.71,1.0
31.73.01.1002,2024-01-03 05:00:00,duri kosambi,33.65,84.75,29.23,E,54.83,7.68,Rain,2.0,0.49,0.71,1.0
31.73.01.1003,2024-01-03 05:00:00,rawa buaya,33.65,84.75,29.23,E,54.83,7.68,Rain,2.0,0.49,0.71,1.0
31.73.01.1004,2024-01-03 05:00:00,kedaung kali angke,33.65,84.75,29.23,E,54.83,7.68,Rain,2.0,0.49,0.71,1.0
31.73.01.1005,2024-01-03 05:00:00,kapuk,33.65,84.75,29.23,E,54.83,7.68,Rain,2.0,0.49,0.71,1.0
31.73.01.1006,2024-01-03 05:00:00,cengkareng timur,33.65,84.75,29.23,E,54.83,7.68,Rain,2.0,0.49,0.71,1.0
31.73.08.1001,2024-01-03 09:00:00,kembangan utara,25.81,56.07,23.5,N,65.23,5.27,Light Rain,1.0,0.98,0.54,0.0
31.73.08.1002,2024-01-03 09:00:00,meruya utara,25.81,56.07,23.5,N,65.23,5.27,Light Rain,1.0,0.98,0.54,0.0
31.73.08.1003,2024-01-03 09:00:00,meruya selatan,25.81,56.07,23.5,N,65.23,5.27,Light Rain,1.0,0.98,0.54,0.0
31.73.08.1004,2024-01-03 09:00:00,srengseng,25.81,56.07,23.5,N,65.23,5.27,Light Rain,1.0,0.98,0.54,0.0
31.73.08.1005,2024-01-03 09:00:00,joglo,25.81,56.07,23.5,N,65.23,5.27,Light Rain,1.0,0.98,0.54,0.0
31.73.08.1006,2024-01-03 09:00:00,kembangan selatan,25.81,56.07,23.5,N,65.23,5.27,Light Rain,1.0,0.98,0.54,0.0
31.73.08.1001,2024-01-03 10:00:00,kembangan utara,24.66,65.16,23.41,E,90.81,2.51,Thunderstorm,4.0,1.81,1.56,0.0
31.73.08.1002,2024-01-03 10:00:00,meruya utara,24.66,65.16,23.41,E,90.81,2.51,Thunderstorm,4.0,1.81,1.56,0.0
31.73.08.1003,2024-01-03 10:00:00,meruya selatan,24.66,65.16,23.41,E,90.81,2.51,Thunderstorm,4.0,1.81,1.56,0.0
31.73.08.1004,2024-01-03 10:00:00,srengseng,24.66,65.16,23.41,E,90.81,2.51,Thunderstorm,4.0,1.81,1.56,0.0
31.73.08.1005,2024-01-03 10:00:00,joglo,24.66,65.16,23.41,E,90.81,2.51,Thunderstorm,4.0,1.81,1.56,0.0
31.73.08.1006,2024-01-03 10:00:00,kembangan selatan,24.66,65.16,23.41,E,90.81,2.51,Thunderstorm,4.0,1.81,1.56,0.0
31.73.08.1001,2024-01-03 11:00:00,kembangan utara,31.41,55.05,13.74,E,82.89,4.19,Cloudy,0.0,1.87,2.42,0.0
31.73.08.1002,2024-01-03 11:00:00,meruya utara,31.41,55.05,13.74,E,82.89,4.19,Cloudy,0.0,1.87,2.42,0.0
31.73.08.1003,2024-01-03 11:00:00,meruya selatan,31.41,55.05,13.74,E,82.89,4.19,Cloudy,0.0,1.87,2.42,0.0
31.73.08.1004,2024-01-03 11:00:00,srengseng,31.41,55.05,13.74,E,82.89,4.19,Cloudy,0.0,1.87,2.42,0.0
31.73.08.1005,2024-01-03 11:00:00,joglo,31.41,55.05,13.74,E,82.89,4.19,Cloudy,0.0,1.87,2.42,0.0
31.73.08.1006,2024-01-03 11:00:00,kembangan selatan,31.41,55.05,13.74,E,82.89,4.19,Cloudy,0.0,1.87,2.42,0.0
31.73.08.1001,2024-01-03 12:00:00,kembangan utara,29.74,84.61,11.94,E,62.48,4.6,Light Rain,1.0,0.83,1.38,0.0
31.73.08.1002,2024-01-03 12:00:00,meruya utara,29.74,84.61,11.94,E,62.48,4.6,Light Rain,1.0,0.83,1.38,0.0
31.73.08.1003,2024-01-03 12:00:00,meruya selatan,29.74,84.61,11.94,E,62.48,4.6,Light Rain,1.0,0.83,1.38,0.0
31.73.08.1004,2024-01-03 12:00:00,srengseng,29.74,84.61,11.94,E,62.48,4.6,Light Rain,1.0,0.83,1.38,0.0
31.73.08.1005,2024-01-03 12:00:00,joglo,29.74,84.61,11.94,E,62.48,4.6,Light Rain,1.0,0.83,1.38,0.0
31.73.08.1006,2024-01-03 12:00:00,kembangan selatan,29.74,84.61,11.94,E,62.48,4.6,Light Rain,1.0,0.83,1.38,0.0
31.73.05.1001,2024-01-03 14:00:00,kebon jeruk,25.4,75.47,1.97,N,42.83,6.25,Heavy Rain,3.0,1.8,2.56,1.0
31.73.05.1002,2024-01-03 14:00:00,sukabumi utara,25.4,75.47,1.97,N,42.83,6.25,Heavy Rain,3.0,1.8,2.56,1.0
31.73.05.1003,2024-01-03 14:00:00,sukabumi selatan,88.31825420236395,267.92958110649107,4.618247064731486,N,99.50815572075965,18.75843884177568,Heavy Rain,10.646075796167501,7.384709982834087,8.95439633801929,4.494675293117122
31.73.05.1004,2024-01-03 14:00:00,kelapa dua,25.4,75.47,1.97,N,42.83,6.25,Heavy Rain,3.0,1.8,2.56,1.0
31.73.05.1005,2024-01-03 14:00:00,duri kepa,25.4,75.47,1.97,N,42.83,6.25,Heavy Rain,3.0,1.8,2.56,1.0
31.73.05.1006,2024-01-03 14:00:00,kedoya utara,25.4,75.47,1.97,N,42.83,6.25,Heavy Rain,3.0,1.8,2.56,1.0
31.73.05.1007,2024-01-03 14:00:00,kedoya selatan,25.4,75.47,1.97,N,42.83,6.25,Heavy Rain,3.0,1.8,2.56,1.0
31.73.04.1001,2024-01-03 15:00:00,tambora,31.95,99.83,6.85,S,67.69,8.96,Cloudy,0.0,1.63,2.15,0.0
31.73.04.1002,2024-01-03 15:00:00,kali anyar,64.07439857471373,448.2119517023971,26.98821452559844,S,291.7280846508851,30.57035161451631,Cloudy,0.0,3.4023664714019732,5.0435636286593795,0.0
31.73.04.1003,2024-01-03 15:00:00,duri utara,31.95,99.83,6.85,S,67.69,8.96,Cloudy,0.0,1.63,2.15,0.0
31.73.04.1004,2024-01-03 15:00:00,tanah sereal,31.95,99.83,6.85,S,67.69,8.96,Cloudy,0.0,1.63,2.15,0.0
31.73.04.1005,2024-01-03 15:00:00,krendang,31.95,99.83,6.85,S,67.69,8.96,Cloudy,0.0,1.63,2.15,0.0
31.73.04.1006,2024-01-03 15:00:00,jembatan besi,100.77495794518478,217.81720745220878,18.40974163825061,S,236.91456062381232,33.62955448958322,Cloudy,0.0,5.03943566643435,9.482558690351471,0.0
31.73.04.1007,2024-01-03 15:00:00,angke,31.95,99.83,6.85,S,67.69,8.96,Cloudy,0.0,1.63,2.15,0.0
31.73.04.1008,2024-01-03 15:00:00,jembatan lima,31.95,99.83,6.85,S,67.69,8.96,Cloudy,0.0,1.63,2.15,0.0
31.73.04.1009,2024-01-03 15:00:00,pekojan,31.95,99.83,6.85,S,67.69,8.96,Cloudy,0.0,1.63,2.15,0.0
31.73.04.1010,2024-01-03 15:00:00,roa malaka,31.95,99.83,6.85,S,67.69,8.96,Cloudy,0.0,1.63,2.15,0.0
31.73.04.1011,2024-01-03 15:00:00,duri selatan,31.95,99.83,6.85,S,67.69,8.96,Cloudy,0.0,1.63,2.15,0.0
31.73.01.1001,2024-01-03 16:00:00,cengkareng barat,26.02,90.7,7.4,E,51.96,2.37,Rain,2.0,0.11,1.52,0.0
31.73.01.1002,2024-01-03 16:00:00,duri kosambi,26.02,90.7,7.4,E,51.96,2.37,Rain,2.0,0.11,1.52,0.0
31.73.01.1003,2024-01-03 16:00:00,rawa buaya,26.02,90.7,7.4,E,51.96,2.37,Rain,2.0,0.11,1.52,0.0
31.73.01.1004,2024-01-03 16:00:00,kedaung kali angke,26.02,90.7,7.4,E,51.96,2.37,Rain,2.0,0.11,1.52,0.0
31.73.01.1005,2024-01-03 16:00:00,kapuk,26.02,90.7,7.4,E,51.96,2.37,Rain,2.0,0.11,1.52,0.0
31.73.01.1006,2024-01-03 16:00:00,cengkareng timur,26.02,90.7,7.4,E,51.96,2.37,Rain,2.0,0.11,1.52,0.0
31.73.08.1001,2024-01-03 17:00:00,kembangan utara,25.64,80.76,14.52,NE,27.09,6.38,Light Rain,1.0,0.71,0.85,0.0
31.73.08.1002,2024-01-03 17:00:00,meruya utara,25.64,80.76,14.52,NE,27.09,6.38,Light Rain,1.0,0.71,0.85,0.0
31.73.08.1003,2024-01-03 17:00:00,meruya selatan,25.64,80.76,14.52,NE,27.09,6.38,Light Rain,1.0,0.71,0.85,0.0
31.73.08.1004,2024-01-03 17:00:00,srengseng,25.64,80.76,14.52,NE,27.09,6.38,Light Rain,1.0,0.71,0.85,0.0
31.73.08.1005,2024-01-03 17:00:00,joglo,25.64,80.76,14.52,NE,27.09,6.38,Light Rain,1.0,0.71,0.85,0.0
31.73.08.1006,2024-01-03 17:00:00,kembangan selatan,25.64,80.76,14.52,NE,27.09,6.38,Light Rain,1.0,0.71,0.85,0.0
31.73.08.1001,2024-01-03 19:00:00,kembangan utara,32.15,81.19,14.21,NW,60.08,4.77,Thunderstorm,4.0,0.54,1.77,1.0
31.73.08.1002,2024-01-03 19:00:00,meruya utara,32.15,81.19,14.21,NW,60.08,4.77,Thunderstorm,4.0,0.54,1.77,1.0
31.73.08.1003,2024-01-03 19:00:00,meruya selatan,32.15,81.19,14.21,NW,60.08,4.77,Thunderstorm,4.0,0.54,1.77,1.0
31.73.08.1004,2024-01-03 19:00:00,srengseng,32.15,81.19,14.21,NW,60.08,4.77,Thunderstorm,4.0,0.54,1.77,1.0
31.73.08.1005,2024-01-03 19:00:00,joglo,32.15,81.19,14.21,NW,60.08,4.77,Thunderstorm,4.0,0.54,1.77,1.0
31.73.08.1006,2024-01-03 19:00:00,kembangan selatan,32.15,81.19,14.21,NW,60.08,4.77,Thunderstorm,4.0,0.54,1.77,1.0
31.73.04.1001,2024-01-03 21:00:00,tambora,29.23,71.3,28.73,W,92.02,4.7,Rain,2.0,0.17,0.88,1.0
31.73.04.1002,2024-01-03 21:00:00,kali anyar,29.23,71.3,28.73,W,92.02,4.7,Rain,2.0,0.17,0.88,1.0
31.73.04.1003,2024-01-03 21:00:00,duri utara,29.23,71.3,28.73,W,92.02,4.7,Rain,2.0,0.17,0.88,1.0
31.73.04.1004,2024-01-03 21:00:00,tanah sereal,29.23,71.3,28.73,W,92.02,4.7,Rain,2.0,0.17,0.88,1.0
31.73.04.1005,2024-01-03 21:00:00,krendang,29.23,71.3,28.73,W,92.02,4.7,Rain,2.0,0.17,0.88,1.0
31.73.04.1006,2024-01-03 21:00:00,jembatan besi,29.23,71.3,28.73,W,92.02,4.7,Rain,2.0,0.17,0.88,1.0
31.73.04.1007,2024-01-03 21:00:00,angke,29.23,71.3,28.73,W,92.02,4.7,Rain,2.0,0.17,0.88,1.0
31.73.04.1008,2024-01-03 21:00:00,jembatan lima,29.23,71.3,28.73,W,92.02,4.7,Rain,2.0,0.17,0.88,1.0
31.73.04.1009,2024-01-03 21:00:00,pekojan,29.23,71.3,28.73,W,92.02,4.7,Rain,2.0,0.17,0.88,1.0
31.73.04.1010,2024-01-03 21:00:00,roa malaka,29.23,71.3,28.73,W,92.02,4.7,Rain,2.0,0.17,0.88,1.0
31.73.04.1011,2024-01-03 21:00:00,duri selatan,29.23,71.3,28.73,W,92.02,4.7,Rain,2.0,0.17,0.88,1.0
31.73.04.1001,2024-01-03 22:00:00,tambora,27.59,56.54,28.28,SE,11.88,5.54,Cloudy,0.0,1.32,2.43,0.0
31.73.04.1002,2024-01-03 22:00:00,kali anyar,27.59,56.54,28.28,SE,11.88,5.54,Cloudy,0.0,1.32,2.43,0.0
31.73.04.1003,2024-01-03 22:00:00,duri utara,27.59,56.54,28.28,SE,11.88,5.54,Cloudy,0.0,1.32,2.43,0.0
31.73.04.1004,2024-01-03 22:00:00,tanah sereal,27.59,56.54,28.28,SE,11.88,5.54,Cloudy,0.0,1.32,2.43,0.0
31.73.04.1005,2024-01-03 22:00:00,krendang,27.59,56.54,28.28,SE,11.88,5.54,Cloudy,0.0,1.32,2.43,0.0
31.73.04.1006,2024-01-03 22:00:00,jembatan besi,27.59,56.54,28.28,SE,11.88,5.54,Cloudy,0.0,1.32,2.43,0.0
31.73.04.1007,2024-01-03 22:00:00,angke,27.59,56.54,28.28,SE,11.88,5.54,Cloudy,0.0,1.32,2.43,0.0
31.73.04.1008,2024-01-03 22:00:00,jembatan lima,27.59,56.54,28.28,SE,11.88,5.54,Cloudy,0.0,1.32,2.43,0.0
31.73.04.1009,2024-01-03 22:00:00,pekojan,27.59,56.54,28.28,SE,11.88,5.54,Cloudy,0.0,1.32,2.43,0.0
31.73.04.1010,2024-01-03 22:00:00,roa malaka,63.06234710318701,239.49325371590874,86.05477358938856,SE,29.779003407976113,13.779444714718418,Cloudy,0.0,5.720405802898096,10.17222209381248,0.0
31.73.04.1011,2024-01-03 22:00:00,duri selatan,27.59,56.54,28.28,SE,11.88,5.54,Cloudy,0.0,1.32,2.43,0.0
31.73.04.1001,2024-01-03 23:00:00,tambora,32.77,94.33,23.56,E,38.42,1.07,Thunderstorm,4.0,0.6,0.23,1.0
31.73.04.1002,2024-01-03 23:00:00,kali anyar,32.77,94.33,23.56,E,38.42,1.07,Thunderstorm,4.0,0.6,0.23,1.0
31.73.04.1003,2024-01-03 23:00:00,duri utara,32.77,94.33,23.56,E,38.42,1.07,Thunderstorm,4.0,0.6,0.23,1.0
31.73.04.1004,2024-01-03 23:00:00,tanah sereal,32.77,94.33,23.56,E,38.42,1.07,Thunderstorm,4.0,0.6,0.23,1.0
31.73.04.1005,2024-01-03 23:00:00,krendang,32.77,94.33,23.56,E,38.42,1.07,Thunderstorm,4.0,0.6,0.23,1.0
31.73.04.1006,2024-01-03 23:00:00,jembatan besi,32.77,94.33,23.56,E,38.42,1.07,Thunderstorm,4.0,0.6,0.23,1.0
31.73.04.1007,2024-01-03 23:00:00,angke,32.77,94.33,23.56,E,38.42,1.07,Thunderstorm,4.0,0.6,0.23,1.0
31.73.04.1008,2024-01-03 23:00:00,jembatan lima,32.77,94.33,23.56,E,38.42,1.07,Thunderstorm,4.0,0.6,0.23,1.0
31.73.04.1009,2024-01-03 23:00:00,pekojan,32.77,94.33,23.56,E,38.42,1.07,Thunderstorm,4.0,0.6,0.23,1.0
31.73.04.1010,2024-01-03 23:00:00,roa malaka,32.77,94.33,23.56,E,38.42,1.07,Thunderstorm,4.0,0.6,0.23,1.0
31.73.04.1011,2024-01-03 23:00:00,duri selatan,32.77,94.33,23.56,E,38.42,1.07,Thunderstorm,4.0,0.6,0.23,1.0
31.73.08.1001,2024-01-04 01:00:00,kembangan utara,32.17,59.73,16.33,SW,78.99,6.95,Heavy Rain,3.0,0.54,0.48,0.0
31.73.08.1002,2024-01-04 01:00:00,meruya utara,32.17,59.73,16.33,SW,78.99,6.95,Heavy Rain,3.0,0.54,0.48,0.0
31.73.08.1003,2024-01-04 01:00:00,meruya selatan,32.17,59.73,16.33,SW,78.99,6.95,Heavy Rain,3.0,0.54,0.48,0.0
31.73.08.1004,2024-01-04 01:00:00,srengseng,32.17,59.73,16.33,SW,78.99,6.95,Heavy Rain,3.0,0.54,0.48,0.0
31.73.08.1005,2024-01-04 01:00:00,joglo,32.17,59.73,16.33,SW,78.99,6.95,Heavy Rain,3.0,0.54,0.48,0.0
